Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Rio de Janeiro;Cingapura;Junho;2025;95
Aérea;São Paulo;Cingapura;Junho;2025;201
Aérea;Paraná;Cingapura;Junho;2025;4
Aérea;Paraná;Cingapura;Junho;2025;1
Aérea;Santa Catarina;Cingapura;Junho;2025;1
Terrestre;Paraná;Cingapura;Junho;2025;1
Terrestre;Paraná;Cingapura;Junho;2025;26
Terrestre;Rio Grande do Sul;Cingapura;Junho;2025;2
Aérea;Amazonas;Colômbia;Junho;2025;293
Aérea;Pará;Colômbia;Junho;2025;5
Aérea;Ceará;Colômbia;Junho;2025;6
Aérea;Rio Grande do Norte;Colômbia;Junho;2025;1
Aérea;Pernambuco;Colômbia;Junho;2025;8
Aérea;Bahia;Colômbia;Junho;2025;1
Aérea;Bahia;Colômbia;Junho;2025;6
Aérea;Minas Gerais;Colômbia;Junho;2025;94
Aérea;Rio de Janeiro;Colômbia;Junho;2025;5730
Aérea;São Paulo;Colômbia;Junho;2025;19
Aérea;São Paulo;Colômbia;Junho;2025;7165
Aérea;São Paulo;Colômbia;Junho;2025;3
Aérea;Paraná;Colômbia;Junho;2025;29
Aérea;Paraná;Colômbia;Junho;2025;84
Aérea;Santa Catarina;Colômbia;Junho;2025;150
Aérea;Rio Grande do Sul;Colômbia;Junho;2025;142
Aérea;Distrito Federal;Colômbia;Junho;2025;694
Terrestre;Rondônia;Colômbia;Junho;2025;3
Terrestre;Acre;Colômbia;Junho;2025;26
Terrestre;Acre;Colômbia;Junho;2025;5
Terrestre;Amazonas;Colômbia;Junho;2025;258
Terrestre;Roraima;Colômbia;Junho;2025;1
Terrestre;Roraima;Colômbia;Junho;2025;36
Terrestre;Amapá;Colômbia;Junho;2025;6
Terrestre;Paraná;Colômbia;Junho;2025;195
Terrestre;Paraná;Colômbia;Junho;2025;574
Terrestre;Paraná;Colômbia;Junho;2025;2
Terrestre;Santa Catarina;Colômbia;Junho;2025;5
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;4
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;23
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;18
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;4
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;13
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;1
Terrestre;Rio Grande do Sul;Colômbia;Junho;2025;22
Terrestre;Mato Grosso do Sul;Colômbia;Junho;2025;34
Terrestre;Mato Grosso do Sul;Colômbia;Junho;2025;8
Fluvial;Amazonas;Colômbia;Junho;2025;1
Fluvial;Rio Grande do Sul;Colômbia;Junho;2025;10
Fluvial;Rio Grande do Sul;Colômbia;Junho;2025;5
Aérea;Rio de Janeiro;Congo;Junho;2025;3
Aérea;São Paulo;Congo;Junho;2025;96
Aérea;Amazonas;Costa Rica;Junho;2025;12
Aérea;Minas Gerais;Costa Rica;Junho;2025;12
Aérea;Rio de Janeiro;Costa Rica;Junho;2025;513
Aérea;São Paulo;Costa Rica;Junho;2025;30
Aérea;São Paulo;Costa Rica;Junho;2025;1105
Aérea;Paraná;Costa Rica;Junho;2025;2
Aérea;Santa Catarina;Costa Rica;Junho;2025;7
Aérea;Rio Grande do Sul;Costa Rica;Junho;2025;19
Aérea;Distrito Federal;Costa Rica;Junho;2025;21
Terrestre;Acre;Costa Rica;Junho;2025;1
Terrestre;Paraná;Costa Rica;Junho;2025;3
Terrestre;Paraná;Costa Rica;Junho;2025;153
Terrestre;Rio Grande do Sul;Costa Rica;Junho;2025;2
Terrestre;Rio Grande do Sul;Costa Rica;Junho;2025;3
Terrestre;Mato Grosso do Sul;Costa Rica;Junho;2025;1
Terrestre;Mato Grosso do Sul;Costa Rica;Junho;2025;1
Aérea;Pará;Costa do Marfim;Junho;2025;3
Aérea;Bahia;Costa do Marfim;Junho;2025;2
Aérea;Rio de Janeiro;Costa do Marfim;Junho;2025;2
Aérea;São Paulo;Costa do Marfim;Junho;2025;16
Aérea;Paraná;Costa do Marfim;Junho;2025;1
Terrestre;Mato Grosso do Sul;Costa do Marfim;Junho;2025;1
Aérea;Amazonas;Croácia;Junho;2025;1
Aérea;Pará;Croácia;Junho;2025;3
Aérea;Ceará;Croácia;Junho;2025;2
Aérea;Pernambuco;Croácia;Junho;2025;1
Aérea;Bahia;Croácia;Junho;2025;2
Aérea;Rio de Janeiro;Croácia;Junho;2025;147
Aérea;São Paulo;Croácia;Junho;2025;1
Aérea;São Paulo;Croácia;Junho;2025;88
Aérea;Paraná;Croácia;Junho;2025;1
Aérea;Distrito Federal;Croácia;Junho;2025;5
Terrestre;Paraná;Croácia;Junho;2025;25
Marítima;Rio de Janeiro;Croácia;Junho;2025;1
Marítima;São Paulo;Croácia;Junho;2025;1
Aérea;Amazonas;Cuba;Junho;2025;11
Aérea;Ceará;Cuba;Junho;2025;1
Aérea;Paraíba;Cuba;Junho;2025;1
Aérea;Bahia;Cuba;Junho;2025;1
Aérea;Minas Gerais;Cuba;Junho;2025;5
Aérea;Rio de Janeiro;Cuba;Junho;2025;58
Aérea;São Paulo;Cuba;Junho;2025;154
Aérea;Paraná;Cuba;Junho;2025;1
Aérea;Santa Catarina;Cuba;Junho;2025;13
Aérea;Rio Grande do Sul;Cuba;Junho;2025;10
Aérea;Distrito Federal;Cuba;Junho;2025;32
Terrestre;Amazonas;Cuba;Junho;2025;1
Terrestre;Roraima;Cuba;Junho;2025;1
Terrestre;Rio Grande do Sul;Cuba;Junho;2025;6
Terrestre;Rio Grande do Sul;Cuba;Junho;2025;8
Terrestre;Rio Grande do Sul;Cuba;Junho;2025;3
Terrestre;Mato Grosso do Sul;Cuba;Junho;2025;1
Aérea;Amazonas;Dinamarca;Junho;2025;4
Aérea;Pará;Dinamarca;Junho;2025;6
Aérea;Ceará;Dinamarca;Junho;2025;72
Aérea;Rio Grande do Norte;Dinamarca;Junho;2025;11
Aérea;Pernambuco;Dinamarca;Junho;2025;7
Aérea;Bahia;Dinamarca;Junho;2025;23
Aérea;Minas Gerais;Dinamarca;Junho;2025;12
Aérea;Rio de Janeiro;Dinamarca;Junho;2025;210
Aérea;São Paulo;Dinamarca;Junho;2025;5
Aérea;São Paulo;Dinamarca;Junho;2025;273
Aérea;Rio Grande do Sul;Dinamarca;Junho;2025;3
Aérea;Rio Grande do Sul;Dinamarca;Junho;2025;1
Aérea;Distrito Federal;Dinamarca;Junho;2025;6
Terrestre;Paraná;Dinamarca;Junho;2025;3
Terrestre;Paraná;Dinamarca;Junho;2025;31
Terrestre;Mato Grosso do Sul;Dinamarca;Junho;2025;3
Marítima;Pernambuco;Dinamarca;Junho;2025;1
Marítima;São Paulo;Dinamarca;Junho;2025;1
Aérea;Ceará;Dominica;Junho;2025;1
Aérea;Rio de Janeiro;Dominica;Junho;2025;1
Aérea;São Paulo;Dominica;Junho;2025;15
Aérea;Distrito Federal;Dominica;Junho;2025;1
Aérea;Ceará;Egito;Junho;2025;2
Aérea;Rio de Janeiro;Egito;Junho;2025;56
Aérea;São Paulo;Egito;Junho;2025;189
Aérea;Ceará;El Salvador;Junho;2025;2
Aérea;Minas Gerais;El Salvador;Junho;2025;4
Aérea;Rio de Janeiro;El Salvador;Junho;2025;184
Aérea;São Paulo;El Salvador;Junho;2025;156
Aérea;Paraná;El Salvador;Junho;2025;1
Aérea;Santa Catarina;El Salvador;Junho;2025;2
Aérea;Rio Grande do Sul;El Salvador;Junho;2025;4
Aérea;Distrito Federal;El Salvador;Junho;2025;12
Terrestre;Paraná;El Salvador;Junho;2025;8
Terrestre;Paraná;El Salvador;Junho;2025;8
Aérea;Rio de Janeiro;Emirados Árabes Unidos;Junho;2025;74
Aérea;São Paulo;Emirados Árabes Unidos;Junho;2025;93
Aérea;Amazonas;Equador;Junho;2025;12
Aérea;Pará;Equador;Junho;2025;1
Aérea;Ceará;Equador;Junho;2025;1
Aérea;Bahia;Equador;Junho;2025;2
Aérea;Minas Gerais;Equador;Junho;2025;17
Aérea;Rio de Janeiro;Equador;Junho;2025;1300
Aérea;São Paulo;Equador;Junho;2025;4
Aérea;São Paulo;Equador;Junho;2025;1713
Aérea;Paraná;Equador;Junho;2025;5
Aérea;Paraná;Equador;Junho;2025;37
Aérea;Santa Catarina;Equador;Junho;2025;54
Aérea;Rio Grande do Sul;Equador;Junho;2025;46
Aérea;Distrito Federal;Equador;Junho;2025;232
Terrestre;Rondônia;Equador;Junho;2025;1
Terrestre;Acre;Equador;Junho;2025;5
Terrestre;Amazonas;Equador;Junho;2025;4
Terrestre;Roraima;Equador;Junho;2025;5
Terrestre;Paraná;Equador;Junho;2025;178
Terrestre;Paraná;Equador;Junho;2025;214
Terrestre;Rio Grande do Sul;Equador;Junho;2025;7
Terrestre;Rio Grande do Sul;Equador;Junho;2025;2
Terrestre;Rio Grande do Sul;Equador;Junho;2025;3
Terrestre;Rio Grande do Sul;Equador;Junho;2025;3
Terrestre;Rio Grande do Sul;Equador;Junho;2025;6
Terrestre;Mato Grosso do Sul;Equador;Junho;2025;5
Terrestre;Mato Grosso do Sul;Equador;Junho;2025;5
Fluvial;Rio Grande do Sul;Equador;Junho;2025;1
Aérea;Rio de Janeiro;Eritréia;Junho;2025;1
Aérea;São Paulo;Eritréia;Junho;2025;1
Aérea;Ceará;Eslováquia;Junho;2025;6
Aérea;Rio Grande do Norte;Eslováquia;Junho;2025;5
Aérea;Pernambuco;Eslováquia;Junho;2025;3
Aérea;Alagoas;Eslováquia;Junho;2025;1
Aérea;Bahia;Eslováquia;Junho;2025;8
Aérea;Minas Gerais;Eslováquia;Junho;2025;2
Aérea;Rio de Janeiro;Eslováquia;Junho;2025;45
Aérea;São Paulo;Eslováquia;Junho;2025;68
Aérea;Paraná;Eslováquia;Junho;2025;1
Aérea;Santa Catarina;Eslováquia;Junho;2025;1
Aérea;Rio Grande do Sul;Eslováquia;Junho;2025;3
Aérea;Distrito Federal;Eslováquia;Junho;2025;1
Terrestre;Amapá;Eslováquia;Junho;2025;1
Terrestre;Paraná;Eslováquia;Junho;2025;12
Terrestre;Paraná;Eslováquia;Junho;2025;17
Aérea;Ceará;Eslovênia;Junho;2025;1
Aérea;Pernambuco;Eslovênia;Junho;2025;1
Aérea;Bahia;Eslovênia;Junho;2025;2
Aérea;Rio de Janeiro;Eslovênia;Junho;2025;49
Aérea;São Paulo;Eslovênia;Junho;2025;1
Aérea;São Paulo;Eslovênia;Junho;2025;46
Aérea;Santa Catarina;Eslovênia;Junho;2025;1
Aérea;Rio Grande do Sul;Eslovênia;Junho;2025;1
Terrestre;Paraná;Eslovênia;Junho;2025;2
Aérea;Amazonas;Espanha;Junho;2025;50
Aérea;Pará;Espanha;Junho;2025;19
Aérea;Ceará;Espanha;Junho;2025;201
Aérea;Rio Grande do Norte;Espanha;Junho;2025;102
Aérea;Pernambuco;Espanha;Junho;2025;301
Aérea;Alagoas;Espanha;Junho;2025;2
Aérea;Bahia;Espanha;Junho;2025;448
Aérea;Minas Gerais;Espanha;Junho;2025;79
Aérea;Rio de Janeiro;Espanha;Junho;2025;1687
Aérea;São Paulo;Espanha;Junho;2025;170
Aérea;São Paulo;Espanha;Junho;2025;4841
Aérea;Paraná;Espanha;Junho;2025;14
Aérea;Paraná;Espanha;Junho;2025;5
Aérea;Santa Catarina;Espanha;Junho;2025;36
Aérea;Rio Grande do Sul;Espanha;Junho;2025;54
Aérea;Distrito Federal;Espanha;Junho;2025;121
Terrestre;Acre;Espanha;Junho;2025;5
Terrestre;Amazonas;Espanha;Junho;2025;6
Terrestre;Roraima;Espanha;Junho;2025;2
Terrestre;Amapá;Espanha;Junho;2025;3
Terrestre;Paraná;Espanha;Junho;2025;80
Terrestre;Paraná;Espanha;Junho;2025;334
Terrestre;Santa Catarina;Espanha;Junho;2025;3
Terrestre;Rio Grande do Sul;Espanha;Junho;2025;17
Terrestre;Rio Grande do Sul;Espanha;Junho;2025;2
Terrestre;Rio Grande do Sul;Espanha;Junho;2025;4
Terrestre;Rio Grande do Sul;Espanha;Junho;2025;8
Terrestre;Rio Grande do Sul;Espanha;Junho;2025;3
Terrestre;Rio Grande do Sul;Espanha;Junho;2025;3
Terrestre;Mato Grosso do Sul;Espanha;Junho;2025;14
Terrestre;Mato Grosso do Sul;Espanha;Junho;2025;3
Terrestre;Mato Grosso;Espanha;Junho;2025;3
Marítima;Pernambuco;Espanha;Junho;2025;1
Fluvial;Rio Grande do Sul;Espanha;Junho;2025;1
Fluvial;Rio Grande do Sul;Espanha;Junho;2025;1
Aérea;Amazonas;Estados Unidos;Junho;2025;2242
Aérea;Roraima;Estados Unidos;Junho;2025;1
Aérea;Pará;Estados Unidos;Junho;2025;168
Aérea;Ceará;Estados Unidos;Junho;2025;1928
Aérea;Rio Grande do Norte;Estados Unidos;Junho;2025;1
Aérea;Pernambuco;Estados Unidos;Junho;2025;376
Aérea;Bahia;Estados Unidos;Junho;2025;2
Aérea;Bahia;Estados Unidos;Junho;2025;31
Aérea;Minas Gerais;Estados Unidos;Junho;2025;411
Aérea;Rio de Janeiro;Estados Unidos;Junho;2025;12043
Aérea;São Paulo;Estados Unidos;Junho;2025;3765
Aérea;São Paulo;Estados Unidos;Junho;2025;33322
Aérea;São Paulo;Estados Unidos;Junho;2025;3
Aérea;Paraná;Estados Unidos;Junho;2025;24
Aérea;Paraná;Estados Unidos;Junho;2025;32
Aérea;Santa Catarina;Estados Unidos;Junho;2025;99
Aérea;Rio Grande do Sul;Estados Unidos;Junho;2025;264
Aérea;Mato Grosso;Estados Unidos;Junho;2025;48
Aérea;Distrito Federal;Estados Unidos;Junho;2025;1047
Terrestre;Acre;Estados Unidos;Junho;2025;10
Terrestre;Acre;Estados Unidos;Junho;2025;2
Terrestre;Amazonas;Estados Unidos;Junho;2025;8
Terrestre;Roraima;Estados Unidos;Junho;2025;7
Terrestre;Paraná;Estados Unidos;Junho;2025;214
Terrestre;Paraná;Estados Unidos;Junho;2025;1136
Terrestre;Santa Catarina;Estados Unidos;Junho;2025;1
Terrestre;Rio Grande do Sul;Estados Unidos;Junho;2025;2
Terrestre;Rio Grande do Sul;Estados Unidos;Junho;2025;6
Terrestre;Rio Grande do Sul;Estados Unidos;Junho;2025;1
Terrestre;Rio Grande do Sul;Estados Unidos;Junho;2025;2
Terrestre;Rio Grande do Sul;Estados Unidos;Junho;2025;1
